225 3.187328e+01 5.566313e+01 5.018495e+01 4.844123e+01 5.389312e+01 5.656190e+01
226 3.195846e+01 5.589931e+01 5.039478e+01 4.866358e+01 5.422695e+01 5.683293e+01
227 3.204451e+01 5.613492e+01 5.060392e+01 4.888492e+01 5.456060e+01 5.710567e+01
228 3.213005e+01 5.636981e+01 5.081494e+01 4.910492e+01 5.489796e+01 5.737580e+01
229 3.221569e+01 5.660442e+01 5.102532e+01 4.932744e+01 5.523500e+01 5.764606e+01
230 3.230154e+01 5.683991e+01 5.123500e+01 4.955090e+01 5.556993e+01 5.791510e+01
231 3.238571e+01 5.707324e+01 5.144551e+01 4.977348e+01 5.590807e+01 5.818508e+01
232 3.247083e+01 5.730700e+01 5.165618e+01 4.999649e+01 5.624670e+01 5.845319e+01
233 3.255476e+01 5.753939e+01 5.186775e+01 5.022108e+01 5.658674e+01 5.872008e+01
234 3.263886e+01 5.777234e+01 5.207668e+01 5.044667e+01 5.692687e+01 5.898752e+01
235 3.272238e+01 5.800521e+01 5.228606e+01 5.067100e+01 5.727092e+01 5.925491e+01
236 3.280528e+01 5.823766e+01 5.249573e+01 5.089724e+01 5.761330e+01 5.952277e+01
237 3.288896e+01 5.847186e+01 5.270550e+01 5.112435e+01 5.795543e+01 5.978926e+01
238 3.297227e+01 5.870435e+01 5.291782e+01 5.135129e+01 5.829686e+01 6.005618e+01
239 3.305467e+01 5.893730e+01 5.313012e+01 5.157951e+01 5.864003e+01 6.032266e+01
240 3.313728e+01 5.916959e+01 5.334146e+01 5.180756e+01 5.898078e+01 6.058919e+01
241 3.322110e+01 5.940092e+01 5.355310e+01 5.203706e+01 5.932301e+01 6.085316e+01
242 3.330384e+01 5.963331e+01 5.376577e+01 5.226664e+01 5.966470e+01 6.111716e+01
243 3.338606e+01 5.986598e+01 5.397793e+01 5.249524e+01 6.000738e+01 6.138056e+01
244 3.346731e+01 6.009754e+01 5.419075e+01 5.272557e+01 6.035177e+01 6.164392e+01
245 3.354874e+01 6.032958e+01 5.440240e+01 5.295644e+01 6.069650e+01 6.190430e+01
246 3.362951e+01 6.055930e+01 5.461442e+01 5.318875e+01 6.104240e+01 6.216615e+01
247 3.371111e+01 6.078902e+01 5.482641e+01 5.342065e+01 6.138901e+01 6.242818e+01
248 3.379122e+01 6.101871e+01 5.503980e+01 5.365330e+01 6.173536e+01 6.269024e+01
249 3.387165e+01 6.124961e+01 5.525188e+01 5.388762e+01 6.208169e+01 6.295027e+01
250 3.395150e+01 6.147972e+01 5.546527e+01 5.412203e+01 6.242774e+01 6.321024e+01
251 3.403072e+01 6.170960e+01 5.567916e+01 5.435626e+01 6.277598e+01 6.346835e+01
252 3.411088e+01 6.194000e+01 5.589305e+01 5.459357e+01 6.312298e+01 6.372580e+01
253 3.419133e+01 6.216939e+01 5.610627e+01 5.482968e+01 6.346918e+01 6.398262e+01
254 3.426921e+01 6.239890e+01 5.632034e+01 5.506718e+01 6.381833e+01 6.424072e+01
255 3.434731e+01 6.262907e+01 5.653533e+01 5.530532e+01 6.416734e+01 6.449519e+01
256 3.442611e+01 6.286012e+01 5.674780e+01 5.554499e+01 6.451576e+01 6.474966e+01
257 3.450311e+01 6.309122e+01 5.696151e+01 5.578564e+01 6.486592e+01 6.500313e+01
258 3.458097e+01 6.332090e+01 5.717650e+01 5.602478e+01 6.521748e+01 6.525638e+01
259 3.465796e+01 6.355124e+01 5.739039e+01 5.626511e+01 6.556986e+01 6.550803e+01
260 3.473528e+01 6.378176e+01 5.760570e+01 5.650682e+01 6.591917e+01 6.575978e+01
261 3.481395e+01 6.401094e+01 5.782129e+01 5.674762e+01 6.626783e+01 6.601204e+01
262 3.489030e+01 6.424114e+01 5.803688e+01 5.699009e+01 6.661742e+01 6.626370e+01
263 3.496692e+01 6.447106e+01 5.825296e+01 5.723296e+01 6.696817e+01 6.651548e+01
264 3.504400e+01 6.469905e+01 5.846934e+01 5.747724e+01 6.731934e+01 6.676463e+01
265 3.512082e+01 6.492637e+01 5.868573e+01 5.772224e+01 6.767001e+01 6.701566e+01
266 3.519778e+01 6.515397e+01 5.890313e+01 5.796641e+01 6.802133e+01 6.726472e+01
267 3.527421e+01 6.538115e+01 5.912057e+01 5.821320e+01 6.837187e+01 6.751150e+01
268 3.534833e+01 6.560891e+01 5.933847e+01 5.845895e+01 6.872509e+01 6.775750e+01
269 3.542356e+01 6.583585e+01 5.955587e+01 5.870660e+01 6.907876e+01 6.800436e+01
